"WorkingGroup","FishStock","Year","Recruitment","TBiomass","SSB","Landings","YieldSSB","MeanF","SoP","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21"
"nwwg","cod-iceg","1959","2.8919800000000000e+05","1822650","847376","4.5908100000000000e+05","4.0000000000000002e-01","3.2000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1960","1.5429800000000000e+05","1751030","706126","4.7012100000000000e+05","4.7999999999999998e-01","3.7000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1961","1.9275100000000000e+05","1494380","465721","3.7729100000000000e+05","4.4000000000000000e-01","3.5999999999999999e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1962","1.2877300000000000e+05","1490640","567168","3.8898500000000000e+05","4.5000000000000001e-01","3.8000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1963","1.7745400000000000e+05","1313940","506395","4.0880000000000000e+05","5.3000000000000003e-01","4.6000000000000002e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1964","2.0428000000000000e+05","1217550","449795","4.3701200000000000e+05","6.3000000000000000e-01","5.5000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1965","2.1645900000000000e+05","1022160","317101","3.8710600000000000e+05","6.8000000000000005e-01","5.7999999999999996e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1966","2.2921500000000000e+05","1031100","276776","3.5335700000000000e+05","6.6000000000000003e-01","5.8999999999999997e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1967","3.2034200000000000e+05","1102490","256122","3.3572100000000000e+05","5.9999999999999998e-01","5.6000000000000005e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1968","1.7204600000000000e+05","1222640","221419","3.8177000000000000e+05","6.8999999999999995e-01","7.1999999999999997e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1969","2.4767800000000000e+05","1325650","313534","4.0320500000000000e+05","5.8999999999999997e-01","5.6000000000000005e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1970","1.8059200000000000e+05","1337200","330912","4.7507700000000000e+05","6.8000000000000005e-01","6.0999999999999999e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1971","1.8871800000000000e+05","1098060","242326","4.4424800000000000e+05","8.0000000000000004e-01","6.8000000000000005e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1972","1.3929900000000000e+05","996782","221553","3.9516600000000000e+05","8.1000000000000005e-01","6.8999999999999995e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1973","2.7315600000000000e+05","843705","245211","3.6920500000000000e+05","8.5999999999999999e-01","7.0999999999999996e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1974","1.7903000000000000e+05","918066","186778","3.6813300000000000e+05","9.0000000000000002e-01","7.6000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1975","2.6084900000000000e+05","895090","168051","3.6475400000000000e+05","9.1000000000000003e-01","8.1000000000000005e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1976","3.6769400000000000e+05","955135","138256","3.4625300000000000e+05","7.8000000000000003e-01","7.5000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1977","1.4330600000000000e+05","1289340","198322","3.4008600000000000e+05","6.0999999999999999e-01","5.8999999999999997e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1978","2.2770100000000000e+05","1297540","212018","3.2960200000000000e+05","5.2000000000000002e-01","4.7999999999999998e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1979","2.4334800000000000e+05","1397140","303879","3.6646200000000000e+05","5.1000000000000001e-01","4.5000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1980","1.3999800000000000e+05","1489150","356291","4.3223700000000000e+05","5.6999999999999995e-01","4.8999999999999999e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1981","1.4040700000000000e+05","1241650","263659","4.6503200000000000e+05","7.1999999999999997e-01","6.6000000000000003e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1982","1.3167800000000000e+05","970044","166727","3.8006800000000000e+05","7.9000000000000004e-01","7.2999999999999998e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1983","2.3344000000000000e+05","790487","129594","2.9804900000000000e+05","7.2999999999999998e-01","7.1999999999999997e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1984","1.3902100000000000e+05","913529","140593","2.8202200000000000e+05","6.8999999999999995e-01","6.4000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1985","1.4002000000000000e+05","927636","172047","3.2342800000000000e+05","7.5000000000000000e-01","6.7000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1986","3.2985600000000000e+05","854308","197698","3.6479700000000000e+05","8.8000000000000000e-01","7.8000000000000003e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1987","2.6109300000000000e+05","1030500","149358","3.8991500000000000e+05","9.1000000000000003e-01","8.5999999999999999e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1988","1.7551900000000000e+05","1033140","171596","3.7755400000000000e+05","9.1000000000000003e-01","8.9000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1989","8.8941000000000000e+04","1003550","171332","3.6312500000000000e+05","8.4999999999999998e-01","7.1999999999999997e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1990","1.3033400000000000e+05","841657","213684","3.3531600000000000e+05","8.8000000000000000e-01","6.9999999999999996e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1991","1.0663700000000000e+05","698236","160531","3.0775900000000000e+05","1.0000000000000000e+00","8.0000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1992","1.7456800000000000e+05","550268","152457","2.6483400000000000e+05","1.0300000000000000e+00","8.4999999999999998e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1993","1.3539400000000000e+05","595018","124053","2.5070400000000000e+05","1.0200000000000000e+00","8.7000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1994","7.7436000000000000e+04","576036","153852","1.7813800000000000e+05","7.2999999999999998e-01","6.3000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1995","1.5071000000000000e+05","556670","178889","1.6859200000000000e+05","5.9999999999999998e-01","5.1000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1996","1.6540800000000000e+05","669614","159282","1.8070100000000000e+05","5.5000000000000004e-01","5.1000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1997","8.8020000000000000e+04","782056","189957","2.0311200000000000e+05","5.5000000000000004e-01","5.5000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1998","1.6140500000000000e+05","719565","211189","2.4398700000000000e+05","6.7000000000000004e-01","6.5000000000000002e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","1999","7.0567000000000000e+04","730156","184179","2.6014700000000000e+05","7.9000000000000004e-01","7.5000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2000","1.7161400000000000e+05","589101","166618","2.3509200000000000e+05","7.9000000000000004e-01","7.6000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2001","1.6144600000000000e+05","686823","161479","2.3422900000000000e+05","7.3999999999999999e-01","7.5000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2002","1.5896300000000000e+05","727755","196585","2.0848700000000000e+05","6.2000000000000000e-01","6.3000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2003","1.7859500000000000e+05","738521","185962","2.0754300000000000e+05","5.9999999999999998e-01","5.7999999999999996e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2004","7.9643000000000000e+04","799100","201762","2.2676200000000000e+05","6.2000000000000000e-01","5.7999999999999996e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2005","1.5563200000000000e+05","721822","231370","2.1340300000000000e+05","5.7999999999999996e-01","5.5000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2006","1.3352300000000000e+05","700569","221404","1.9607700000000000e+05","5.6000000000000005e-01","5.4000000000000004e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2007","9.0788000000000000e+04","679748","204285","1.7030000000000000e+05","5.0000000000000000e-01","5.1000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2008","1.3294000000000000e+05","694842","266878","1.4610400000000000e+05","4.0000000000000002e-01","3.9000000000000001e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2009","1.2331000000000000e+05","793912","253677","1.8115100000000000e+05","4.1999999999999998e-01","3.8000000000000000e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2010","1.2920200000000000e+05","840236","297608","1.6888000000000000e+05","3.5999999999999999e-01","3.3000000000000002e-01","","","","","","","","","","","",""
"nwwg","cod-iceg","2011","1.6795800000000000e+05","969277","362246","","","","","","","","","","","","","","",""
"nwwg","had-faro","1957","3.5106000000000000e+04","90264","51049","2.0995000000000000e+04","4.1130000000000000e-01","4.8999999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1958","3.9212000000000000e+04","92975","51409","2.3871000000000000e+04","4.6429999999999999e-01","6.2700000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1959","4.3417000000000000e+04","89969","48340","2.0239000000000000e+04","4.1870000000000002e-01","5.6960000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1960","3.5763000000000000e+04","96422","51101","2.5727000000000000e+04","5.0349999999999995e-01","7.1009999999999995e-01","","","","","","","","","","","",""
"nwwg","had-faro","1961","5.1279000000000000e+04","93296","47901","2.0831000000000000e+04","4.3490000000000001e-01","5.6240000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1962","3.8537000000000000e+04","98262","52039","2.7151000000000000e+04","5.2170000000000005e-01","6.5059999999999996e-01","","","","","","","","","","","",""
"nwwg","had-faro","1963","4.7362000000000000e+04","90204","49706","2.7571000000000000e+04","5.5469999999999997e-01","7.0020000000000004e-01","","","","","","","","","","","",""
"nwwg","had-faro","1964","3.0110000000000000e+04","75561","44185","1.9490000000000000e+04","4.4109999999999999e-01","4.7530000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1965","2.2644000000000000e+04","71884","45605","1.8479000000000000e+04","4.0520000000000000e-01","5.2600000000000002e-01","","","","","","","","","","","",""
"nwwg","had-faro","1966","2.0203000000000000e+04","68774","44027","1.8766000000000000e+04","4.2620000000000002e-01","5.2880000000000005e-01","","","","","","","","","","","",""
"nwwg","had-faro","1967","2.5356000000000000e+04","77101","42086","1.3381000000000000e+04","3.1790000000000002e-01","4.0310000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1968","5.4852000000000000e+04","87972","45495","1.7852000000000000e+04","3.9240000000000003e-01","4.3769999999999998e-01","","","","","","","","","","","",""
"nwwg","had-faro","1969","3.1976000000000000e+04","94879","53583","2.3272000000000000e+04","4.3430000000000002e-01","4.8530000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1970","3.5601000000000000e+04","92144","59958","2.1361000000000000e+04","3.5630000000000001e-01","4.7620000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1971","1.5457000000000000e+04","92932","63921","1.9393000000000000e+04","3.0340000000000000e-01","4.5639999999999997e-01","","","","","","","","","","","",""
"nwwg","had-faro","1972","3.3213000000000000e+04","91508","63135","1.6485000000000000e+04","2.6110000000000000e-01","3.9620000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1973","2.3703000000000000e+04","98979","61623","1.8035000000000000e+04","2.9270000000000002e-01","2.9020000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1974","5.2335000000000000e+04","116881","64633","1.4773000000000000e+04","2.2860000000000000e-01","2.2059999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1975","7.0064000000000000e+04","138912","75408","2.0715000000000000e+04","2.7470000000000000e-01","1.7990000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1976","5.5981000000000000e+04","143635","89226","2.6211000000000000e+04","2.9380000000000001e-01","2.4750000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1977","2.6197000000000000e+04","121055","96386","2.5555000000000000e+04","2.6510000000000000e-01","3.8729999999999998e-01","","","","","","","","","","","",""
"nwwg","had-faro","1978","3.5108000000000000e+04","120596","97247","1.9200000000000000e+04","1.9739999999999999e-01","2.7810000000000001e-01","","","","","","","","","","","",""
"nwwg","had-faro","1979","2.7850000000000000e+03","99521","85416","1.2424000000000000e+04","1.4549999999999999e-01","1.5509999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1980","4.9450000000000000e+03","87658","81921","1.5016000000000000e+04","1.8329999999999999e-01","1.7790000000000000e-01","","","","","","","","","","","",""
"nwwg","had-faro","1981","3.4920000000000000e+03","78986","75869","1.2233000000000000e+04","1.6120000000000001e-01","1.8129999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1982","1.5842000000000000e+04","68331","56825","1.1937000000000000e+04","2.1010000000000001e-01","3.3069999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1983","1.9634000000000000e+04","63995","51835","1.2894000000000000e+04","2.4870000000000000e-01","2.6519999999999999e-01","","","","","","","","","","","",""
"nwwg","had-faro","1984","4.0803000000000000e+04","100767","53857","1.2378000000000000e+04","2.2980000000000000e-01","2.2830000000000000e-01","","","","","","","","","","","",""
